city,district,street,place,location,remark,source,link,is_today,title,text,province
北京,通州区,,金三角市场,"116.883918,39.713868",,燕赵都市报,http://www.yandunews.com/html/2020/bingli_0209/11.html,0,,,北京市
北京,通州区,,马驹桥镇北门口村,"116.553786,39.766409",,北京通州发布,https://mp.weixin.qq.com/s/vPVj3aqVk-L6ktjmQ0Bxkg,0,,,北京市
北京,通州区,,于家务回族乡崔各庄村,"116.714064,39.694216",,北京市疾控中心,https://mp.weixin.qq.com/s/0BJBc-qrghs3-g2xzs8Plw,0,,,北京市
北京,顺义区,,空港街道龙湖滟澜山,"116.501345,40.091729",,北京市疾控中心,https://mp.weixin.qq.com/s/0BJBc-qrghs3-g2xzs8Plw,0,,,北京市
北京,顺义区,,胜利街道义宾南区,"116.648331,40.131418",,北京市疾控中心,https://mp.weixin.qq.com/s/5JTDmfTzdGR4HI_u-xqzKQ,0,,,北京市
北京,密云区,,十里堡镇河槽村,"116.788963,40.342655",,北京疾控中心,https://mp.weixin.qq.com/s/6dcjtAS7H9J-R8MENf8Ygw,0,,,北京市
北京,丰台区,,花乡街道幸福家园小区东区,"116.310466,39.818057",,北京市疾控中心,https://mp.weixin.qq.com/s/Knh2diX1UlX_TrMDYOc-hw,0,,,北京市
北京,丰台区,,新村街道刘孟家园小区,"116.302465,39.838112",,北京市疾控中心,https://mp.weixin.qq.com/s/Knh2diX1UlX_TrMDYOc-hw,0,,,北京市
北京,丰台区,,东高地街道万源南里小区,"116.425794,39.797392",,北京市疾控中心,https://mp.weixin.qq.com/s/5JTDmfTzdGR4HI_u-xqzKQ,0,,,北京市
北京,丰台区,,丰台街道电报局街小区,"116.285857,39.850061",,北京市疾控中心,https://mp.weixin.qq.com/s/0BJBc-qrghs3-g2xzs8Plw,0,,,北京市
北京,丰台区,,卢沟桥街道西府颐园,"116.267026,39.882345",,北京市疾控中心,https://mp.weixin.qq.com/s/0BJBc-qrghs3-g2xzs8Plw,0,,,北京市
北京,丰台区,,丰台街道建国街一里,"116.292753,39.847418",,北京市疾控中心,https://mp.weixin.qq.com/s/6dcjtAS7H9J-R8MENf8Ygw,0,,,北京市
北京,丰台区,,东铁营街道定安东里,"116.41465,39.859323",,北京市疾控中心,https://mp.weixin.qq.com/s/6dcjtAS7H9J-R8MENf8Ygw,0,,,北京市
北京,丰台区,,太平桥街道华源四里,"116.319191,39.881091",,北京市疾控中心,https://mp.weixin.qq.com/s/6dcjtAS7H9J-R8MENf8Ygw,0,,,北京市
北京,丰台区,,新村街道富丰园,"116.28277,39.837041",,北京市疾控中心,https://mp.weixin.qq.com/s/6dcjtAS7H9J-R8MENf8Ygw,0,,,北京市
北京,昌平区,,南邵镇长滩庭苑社区,"116.27501,40.197449",,北京昌平,https://weibo.com/2518353303/ItIknhiuS,0,,,北京市
北京,昌平区,,龙泽园街道龙泽苑东区,"116.327374,40.072996",,北京市疾控中心,https://mp.weixin.qq.com/s/0BJBc-qrghs3-g2xzs8Plw,0,,,北京市
北京,昌平区,,天通苑北街道天通苑北一区,"116.417835,40.076661",,北京市疾控中心,https://mp.weixin.qq.com/s/0BJBc-qrghs3-g2xzs8Plw,0,,,北京市
